"Class","Compound","WellName_R1","WellName_R2","Canx_H","Dnajc5_H","Egfr_H","Errfi1_H","Gapdh_H","Kpnb1_H","Myc_H","Nras_H","P53_H","Rab7a_H","Rpap3_H","RhoA_H","Sec16a_H","Slc2a1_H"
"Methylase","S-(5Õ-Adenosyl)-L-methionine (tosylate)","I16","J16",1.28234318255288,0.646096847690355,0.770499032912956,0.911714315694426,0.739533146347083,0.771007805370305,0.95043110159187,0.878546666823812,0.864068459255816,0.753249277774124,1.02346158889731,1.13502353162928,0.814152555344457,1.09734670721632
"Methylase","SGC0946","C17","D17",1.43248089625398,1.04249867667695,1.0181785992797,0.93096217420879,0.887345245413135,0.746790829143387,0.994597893455235,1.03059780319739,0.845335452168225,0.785480016951215,0.94447134072768,1.55295812922014,1.14844529957718,1.39817250085766
"Methylase","Sinefungin","A22","B22",1.20727591703634,0.79625332224252,1.09692505686419,1.20579686799344,1.22401552297226,1.08507406834035,0.999840048558915,1.12956029656618,1.27598573314824,0.990906519880456,1.07363294588251,1.56325583441911,1.36063341969352,1.07947010344768
"Methylase","UNC0224","A18","B18",1.03324249753742,0.956921861474581,0.798831215728869,1.09873872346401,1.19546730622963,1.19606821792148,1.03456893429051,1.11404022677057,1.368368330509,0.878232090323755,0.921349864725546,1.58051560884799,1.24243140955077,1.36064592887332
"Methylase","UNC0321 (trifluoroacetate salt)","C6","D6",1.36292577810074,0.776348581851756,0.816012980614822,0.942888639394842,0.810078707216499,0.956625010712096,0.991283106740246,1.00964760266059,0.865184653676567,1.31601618539856,1.07883429948394,1.50569555583933,1.15939046377984,0.982601983055107
"Methylase","UNC0631","E11","F11",0.947862527704858,1.41954398844294,0.61223500880898,0.800170206478009,0.773949714526209,0.78206125652265,0.943235367800398,1.18306698496551,1.42405664454047,0.817577061857436,0.946355738862247,1.1404715491281,0.960642707044434,1.39695518307235
"Methylase","UNC0638","E3","F3",1.53302197070774,1.07922302320285,0.776414906842466,0.983071338069349,0.950880621603725,0.912035432437772,0.915038239883084,0.936983272761998,1.68335987527928,0.937611610044301,1.13210473288677,1.53815620617235,1.08372779274603,1.10497312720521
"Methylase","UNC0642","E16","F16",1.15410668863119,1.30641180213842,0.709556192917723,1.12735220560749,0.968595298065722,0.873002233857819,0.960946026188811,0.794247793188274,0.599299006745433,1.08782215441083,1.01758223887865,1.40074881255684,1.16938016917878,0.982624033522448
"Methylase","UNC0646","G2","H2",1.27320589398994,1.07326025181909,0.64018253850223,0.832290655922719,1.05725172240883,1.04449478700586,1.00396798635876,1.09492739693815,1.17140141803804,1.24223691260585,1.12075521727259,1.11301433934979,0.992791066742807,1.30629885346544
"Methylase","UNC1215","C18","D18",1.36326935263823,0.89421124896337,0.849205122166148,1.15964388309243,0.931384730266877,0.791338894817188,1.03054673021643,0.999257563190992,1.80863695391751,0.911313142358607,1.10071435858341,1.55753663927308,1.2835270788317,1.42170892600261
"Methylase","UNC1999","E17","F17",1.40004670198996,1.46198899929947,0.817910915301882,0.99545734678629,1.02456263091852,0.787513232184071,1.05211159720954,0.90743732169524,1.51455167319524,1.04429869991421,1.01907041862951,1.25735698075125,1.07071500157324,1.08504226065954
"Methylase","WDR5-0103","C15","D15",1.44195790097217,0.939195937552284,0.826317628586697,0.999002469346586,1.070390225919,1.03271078284838,1.07088851635527,1.511257821454,NA,1.18828855140006,1.11149368052609,1.25976335390522,1.26770816871976,1.13630036247169
"Multiple","(+)-Abscisic Acid","A2","B2",1.26312163358809,1.10890958271361,0.747942215121354,1.36065413652741,1.11795652146657,1.2599712120911,1.09992079249722,1.05930174177283,1.01641014014969,1.36035789772222,1.1619362712143,1.61627395333019,1.35130374516053,1.16237631424476
"Multiple","1-Naphthoic Acid","I6","J6",0.9960069196393,0.812690644042544,0.780928888513887,0.872489461481695,0.81469406984094,0.88649001126328,0.985999928195288,0.77800729281004,0.852286646744549,0.768686445501341,1.01365464397965,1.27408949446228,1.09850392578082,1.03578484213687
"Multiple","3,3Õ-Diindolylmethane","G18","H18",1.38240196572663,0.950890854291384,0.66878786206778,0.887227862117624,0.877888779806287,0.989632794391814,1.00822345239424,0.960951132681944,0.299795710627051,1.15369742077007,0.902582713005722,1.07933876956247,0.876272056644785,1.28715871434815
"Multiple","Isoliquiritigenin","E5","F5",1.25888652300955,0.99272927823,0.874100972071817,0.877909470070405,0.942556843603115,1.20469108940868,0.999219413809657,1.08596668813947,NA,1.09950578244798,0.917775371604013,1.19400989965506,1.08100541732036,1.18032447813566
"Multiple","Sodium 4-Phenylbutyrate","I7","J7",1.23330168181365,0.964648423931439,0.771711183967009,0.973178053372102,0.982881539278619,0.819661350830197,0.956499462812896,0.943402501466939,1.73609716627323,1.00919665707397,1.11398565741517,1.16175653310433,0.904221163022339,1.19018850150305
"p53 agonist","Tenovin-1","M6","N6",1.12411126121677,0.608238281349182,1.0478092075585,0.905896497954637,0.631630538701668,0.867512482815872,0.921916325348029,1.15687416786099,1.09379841228573,1.16327272205515,0.94950254011323,1.48466425402966,0.944221474524163,0.939506208803971
"PARP","3-amino Benzamide","A3","B3",1.46493218449108,0.98224772244973,0.89521086217675,1.23463918752579,1.05477450591616,1.07657333795818,1.06674281559982,1.18942601365248,0.669619063943318,0.970537262957675,1.04825991370458,1.71594457457892,1.13127554003223,1.19499721391515
"PARP","BSI-201","I5","J5",1.17942527841177,0.782641717167257,0.823415998123753,0.931723511922467,0.942759516420324,0.845863982627742,0.988305386343908,1.02807457794395,1.10827188102251,0.944285135927224,1.02309502980231,1.23195820299607,1.24724739407704,0.839860979089562
"PARP","Rucaparib (phosphate)","I8","J8",1.17457787278234,0.878296603963637,0.608564084967993,0.691926580243501,0.763671427522593,0.852390447810038,0.911094438570616,1.02523679641669,0.533116744445512,0.78799319859871,0.892127175263236,1.14322879181901,1.25236154870048,0.986206745753108
"Proline hydroxylase","DMOG","K15","L15",1.06799876744326,0.983856080254795,0.988805859961143,0.801376112593144,0.870183002184034,0.804577935074989,0.856187285325911,1.00897462107038,1.45377896301839,0.849330590413453,1.05244049739937,1.17786887295888,1.07051541261812,1.07187417893979
"Proline hydroxylase","Octyl-_-ketoglutarate","K5","L5",1.13454221074415,0.967132929528295,0.547595428522271,1.04737742096529,0.793616008028828,1.08826914253253,0.993877788297452,0.877337745307121,0.755281298865842,0.868374574448376,0.987512816024736,1.16677424240155,0.968499432590754,0.797533192140162
"REV-ERB_ agonist","GSK4112","K4","L4",1.08893480551819,1.2628879483188,0.995075771329067,0.932493606020549,0.920141314711232,0.884160949801951,0.99297474964756,0.795410269623743,0.878085657529508,0.864124680109197,0.908353509738262,0.990204961765149,0.783277560729566,0.803976122657838
"Rho GTPase","CCG-100602","E6","F6",1.22822847726221,1.15835659346958,0.625944778035296,1.04460682581975,0.74171252052953,0.98637310393638,0.987989215358034,1.08900811268114,0.911238277221185,1.07543852960694,1.03226241640848,1.21394503705899,1.0669952594741,1.09984606655118
"SIRT","AGK2","M11","N11",1.05060924792673,0.957515517112109,0.646618447688076,0.791210410763184,0.853536499584883,0.775777780732841,0.955952759530122,0.953834956098698,0.850816904567569,0.843990264120095,1.16842467923324,0.890232343504237,0.696456804627913,0.845730330416851
"SIRT","AGK7","G21","H21",1.32644297637242,1.01580119891775,0.902084094593944,1.25024912119922,0.960621538560926,1.1217032116777,0.933059274473857,0.936400967125717,0.931281884154007,1.22653269697562,1.17465635530205,1.1845727208949,1.0429265893041,1.01104788655904
"SIRT","AK-7","C19","D19",1.22378963760158,0.752069591978793,0.722190552094386,0.960540309233179,0.974079605910106,1.21521489002804,1.03226463414143,0.881371608822447,0.730822874816106,1.23232133654446,1.10988649845422,1.28935227834324,1.39184923929284,1.05248741208739
"SIRT","EX-527","K22","L22",0.73298906289053,0.70928356531517,1.00624670581067,0.776814527673571,1.05349633598723,0.804023182672015,1.02132210184792,0.943167084561818,0.590516474391838,1.3612937223725,1.51162839094151,0.936981618585887,0.757923592405095,0.88718402775077
"SIRT","JGB1741","C10","D10",1.35160319124476,1.08111050333237,0.543906050369075,0.929257411492289,0.725036568308083,1.16069894569336,1.00021509765369,1.16594990460284,1.34483190976078,0.995630520294967,1.03594900514715,1.45451779675564,1.17187492327592,1.24372788631254
"SIRT","Nicotinamide","G6","H6",1.45025182049911,1.02195425087195,0.567165094077058,0.842109847702631,0.805623241807158,0.77473479468941,0.9739490105619,0.971953436284849,1.41807607264478,0.759498944528924,1.1059607367545,1.12112563005409,0.692945774825022,0.985269120859868
"SIRT","Salermide","O7","P7",1.2933373814719,0.884371442612234,0.971287014045572,0.935410020543162,1.18114135092815,1.06770570614523,1.0246953177117,0.82828376528505,1.49516777802634,0.866717751560567,0.865653219235421,1.07958771289278,0.860187023989817,0.944084644032053
"SIRT","SIRT1/2 Inhibitor IV","E13","F13",1.09920386349367,0.799927326591447,0.766821967684367,0.65405376835818,0.945549084228963,0.809885175150732,0.98853547032034,0.999203739194863,0.82387032269254,0.76650347714689,0.924856477417492,1.07838055657567,1.18570662262313,1.12067251103896
"SIRT","Sirtinol","A7","B7",1.34571217866652,0.413677694324441,0.806530984320434,1.1578272075016,0.923017752290834,1.21902462052028,1.07888370181103,1.10225158934064,0.734690604745916,1.04755435336904,0.990033315250121,1.7541646467085,1.34682719750819,1.24732531754775
"SIRT","Splitomicin","O3","P3",1.1558534403015,0.645916382686104,1.00286438541952,1.06812664609433,1.09666162540038,0.822239082177317,1.00768157666267,1.21857421930664,1.62840550235911,0.905947692047377,0.915666670405755,0.933009813345685,1.26996238338155,0.801471302789304
"SIRT agonist","CAY10591","K21","L21",0.880888700481761,1.27144672833028,0.826126856157577,0.953319995350726,1.05483211407959,1.09884756960954,0.999707236330722,0.862226516265782,0.700459723769722,0.877525516746546,0.988739510492264,1.13500308558328,1.11019014916255,1.04459348820994
"SIRT agonist","trans-Resveratrol","K14","L14",1.01071554780535,0.829166643496724,0.661374621540353,0.789427326518156,0.673054819776768,0.700450938421124,0.978859452655202,1.04223929642708,0.729138718531434,1.04415931348211,0.936727189209469,1.25458651044952,1.09482348613957,1.05696328085522
"Topoisomerase II","Etoposide","M2","N2",1.01134935451049,1.22681878696431,0.738090020313427,0.899372913698183,0.753073645742476,0.984317889771038,0.961338989490039,0.730341834737523,0.780533475437022,1.04365175774457,0.987370422111875,0.999060494634978,0.997085240936806,0.819988163142096
