"Class","Compound","gene","change_freq","change_int","Cell_line"
"Methylase","MI-2 (hydrochloride)","Dnajc5",-0.030500891951198,0.00055010105517006,"MCF7"
"Methylase","MI-2 (hydrochloride)","Egfr",-0.0109334119386451,-0.00705512343375703,"MCF7"
"Methylase","MI-2 (hydrochloride)","Errfi1",-0.256948018528049,0.0409954735857401,"MCF7"
"Methylase","MI-2 (hydrochloride)","Gapdh",0.0154239853325699,-0.046961291216475,"MCF7"
"Methylase","MI-2 (hydrochloride)","Kpnb1",0.0310646107276,0.00421350363393991,"MCF7"
"Methylase","MI-2 (hydrochloride)","Myc",0.10646181316526,0.05174047751072,"MCF7"
"Methylase","MI-2 (hydrochloride)","Nras",-0.146401505334534,-0.047683991432165,"MCF7"
"Methylase","MI-2 (hydrochloride)","P53",0.01994905329107,0.03418271995033,"MCF7"
"Methylase","MI-2 (hydrochloride)","Rab7a",-0.036365438368592,-0.061268045479465,"MCF7"
"Methylase","MI-2 (hydrochloride)","RhoA",-0.00605918759288004,0.0168932270668201,"MCF7"
"Methylase","MI-2 (hydrochloride)","Rpap3",-0.012519184662922,-0.042939808435932,"MCF7"
"Methylase","MI-2 (hydrochloride)","Sec16a",-0.089341526337665,-0.039944680008681,"MCF7"
"Methylase","MI-2 (hydrochloride)","Slc2a1",0.42478374997798,-0.00889924623569505,"MCF7"
"Methylase","MI-nc (hydrochloride)","Canx",0.00167309067522003,-0.017393732727702,"MCF7"
"Methylase","MI-nc (hydrochloride)","Dnajc5",0.13536263549042,0.0746692953756101,"MCF7"
"Methylase","MI-nc (hydrochloride)","Egfr",0.0286683185046399,0.07887921943375,"MCF7"
"Methylase","MI-nc (hydrochloride)","Errfi1",-0.176562475155759,0.0310771715526299,"MCF7"
"Methylase","MI-nc (hydrochloride)","Gapdh",0.00920513403869005,-0.030830293831153,"MCF7"
"Methylase","MI-nc (hydrochloride)","Kpnb1",0.11968458785989,0.0530875359182399,"MCF7"
"Methylase","MI-nc (hydrochloride)","Myc",0.11090866263356,0.01741817573749,"MCF7"
"Methylase","MI-nc (hydrochloride)","Nras",-0.136210571251369,-0.00390289423277301,"MCF7"
"Methylase","MI-nc (hydrochloride)","P53",0.06375222999863,0.03252396452075,"MCF7"
"Methylase","MI-nc (hydrochloride)","Rab7a",-0.037877480061342,-0.018504445103754,"MCF7"
"Methylase","MI-nc (hydrochloride)","RhoA",-0.019759815172495,-0.00394781874630901,"MCF7"
"Methylase","MI-nc (hydrochloride)","Rpap3",0.34478057771749,-0.022769297506935,"MCF7"
"Methylase","MI-nc (hydrochloride)","Sec16a",0.30139083627456,0.0384505672316999,"MCF7"
"Methylase","MI-nc (hydrochloride)","Slc2a1",0.40090142163739,0.00602404220838992,"MCF7"
"Methylase","EPZ5676","Canx",-0.023864053148394,-0.00905515368880405,"MCF7"
"Methylase","EPZ5676","Dnajc5",0.12414387550669,0.0655294590092199,"MCF7"
"Methylase","EPZ5676","Egfr",-0.014454896982843,-0.138026423444481,"MCF7"
"Methylase","EPZ5676","Errfi1",-0.195929753291615,-0.067417617432417,"MCF7"
"Methylase","EPZ5676","Gapdh",0.0159999944875899,-0.026520653520885,"MCF7"
"Methylase","EPZ5676","Kpnb1",-0.04165978621626,0.00187133937331008,"MCF7"
"Methylase","EPZ5676","Myc",0.03367686233621,0.06500196098317,"MCF7"
"Methylase","EPZ5676","Nras",-0.05943233220337,-0.00422456780196601,"MCF7"
"Methylase","EPZ5676","P53",-0.25082904836426,0.01863069894287,"MCF7"
"Methylase","EPZ5676","Rab7a",-0.011235382888665,-0.179612356048911,"MCF7"
"Methylase","EPZ5676","RhoA",0.0139731120417199,-0.00919418700752705,"MCF7"
"Methylase","EPZ5676","Rpap3",-0.273072203877526,-0.287995381482614,"MCF7"
"Methylase","EPZ5676","Sec16a",-0.090796032285393,-0.01881731731423,"MCF7"
"Methylase","EPZ5676","Slc2a1",-0.092272529522089,-0.150015718149818,"MCF7"
"HDAC","MC 1568","Canx",-0.032649982746586,-0.019724709820701,"MCF7"
"HDAC","MC 1568","Dnajc5",0.11994154177777,0.06368981738138,"MCF7"
"HDAC","MC 1568","Egfr",0.0109346817189,-0.048922016477315,"MCF7"
"HDAC","MC 1568","Errfi1",-0.00783602232821101,0.03691554134169,"MCF7"
"HDAC","MC 1568","Gapdh",-0.046214442630406,-0.057970347288586,"MCF7"
"HDAC","MC 1568","Kpnb1",-0.117231243679203,-0.002087019098299,"MCF7"
"HDAC","MC 1568","Myc",0.0246053783331199,0.0414472581618099,"MCF7"
"HDAC","MC 1568","Nras",-0.077159297603812,0.0347448236329899,"MCF7"
"HDAC","MC 1568","P53",-0.036030341340075,0.02242906490617,"MCF7"
"HDAC","MC 1568","Rab7a",-0.005595360637068,0.00728236806917004,"MCF7"
"HDAC","MC 1568","RhoA",0.00775480184531996,0.0106526043105899,"MCF7"
"HDAC","MC 1568","Rpap3",0.33648166635469,0.00192358550669991,"MCF7"
"HDAC","MC 1568","Sec16a",0.14109383024196,0.0192572400591899,"MCF7"
"HDAC","MC 1568","Slc2a1",0.36068852783421,0.0206258335826299,"MCF7"
"Methylase","_-Hydroxyglutaric Acid (sodium salt)","Canx",-0.026063350302475,-0.03322811509048,"MCF7"
"Methylase","_-Hydroxyglutaric Acid (sodium salt)","Dnajc5",0.14861750121502,0.07616706303088,"MCF7"
"Methylase","_-Hydroxyglutaric Acid (sodium salt)","Egfr",-0.055303307606638,-0.05434090750854,"MCF7"
"Methylase","_-Hydroxyglutaric Acid (sodium salt)","Errfi1",0.00125847768767007,0.07089539636282,"MCF7"
"Methylase","_-Hydroxyglutaric Acid (sodium salt)","Gapdh",-0.031090655905165,-0.024920388800137,"MCF7"
"Methylase","_-Hydroxyglutaric Acid (sodium salt)","Kpnb1",-0.00285283965835403,0.02235582407487,"MCF7"
"Methylase","_-Hydroxyglutaric Acid (sodium salt)","Myc",0.11576534278985,0.0350396950380001,"MCF7"
"Methylase","_-Hydroxyglutaric Acid (sodium salt)","Nras",0.36207598416697,0.0491250976562301,"MCF7"
"Methylase","_-Hydroxyglutaric Acid (sodium salt)","P53",-0.212741603275398,-0.030771698330909,"MCF7"
"Methylase","_-Hydroxyglutaric Acid (sodium salt)","Rab7a",0.00399934356224008,0.07392329401206,"MCF7"
"Methylase","_-Hydroxyglutaric Acid (sodium salt)","RhoA",-0.018491093521224,-0.00168323857286201,"MCF7"
"Methylase","_-Hydroxyglutaric Acid (sodium salt)","Rpap3",0.1946190618388,0.04094091030914,"MCF7"
"Methylase","_-Hydroxyglutaric Acid (sodium salt)","Sec16a",0.17031678474554,0.01107702582523,"MCF7"
"Methylase","_-Hydroxyglutaric Acid (sodium salt)","Slc2a1",0.36134949358508,-0.00558250350787404,"MCF7"
"Methylase","S-(5Õ-Adenosyl)-L-methionine (tosylate)","Canx",-0.028908250219727,-0.015061454039767,"MCF7"
"Methylase","S-(5Õ-Adenosyl)-L-methionine (tosylate)","Dnajc5",0.11247423654372,0.0613470006966199,"MCF7"
"Methylase","S-(5Õ-Adenosyl)-L-methionine (tosylate)","Egfr",-0.00526222537207499,0.0413319113166299,"MCF7"
"Methylase","S-(5Õ-Adenosyl)-L-methionine (tosylate)","Errfi1",0.05932619828295,0.10613903889116,"MCF7"
"Methylase","S-(5Õ-Adenosyl)-L-methionine (tosylate)","Gapdh",-0.049009029795008,-0.041227432076238,"MCF7"
"Methylase","S-(5Õ-Adenosyl)-L-methionine (tosylate)","Kpnb1",0.00422178492406999,0.01444931201974,"MCF7"
"Methylase","S-(5Õ-Adenosyl)-L-methionine (tosylate)","Myc",0.1095801738837,0.03862245280511,"MCF7"
"Methylase","S-(5Õ-Adenosyl)-L-methionine (tosylate)","Nras",-0.234570371994531,-0.044623553659204,"MCF7"
"Methylase","S-(5Õ-Adenosyl)-L-methionine (tosylate)","P53",-0.046271020793314,0.0308191800900399,"MCF7"
"Methylase","S-(5Õ-Adenosyl)-L-methionine (tosylate)","Rab7a",0.0260579074504099,0.05250773286097,"MCF7"
"Methylase","S-(5Õ-Adenosyl)-L-methionine (tosylate)","RhoA",0.01055361581106,0.00290291907513995,"MCF7"
"Methylase","S-(5Õ-Adenosyl)-L-methionine (tosylate)","Rpap3",0.26330948937568,0.0192995220146299,"MCF7"
"Methylase","S-(5Õ-Adenosyl)-L-methionine (tosylate)","Sec16a",0.16988240114177,-0.00938904735083601,"MCF7"
"Methylase","S-(5Õ-Adenosyl)-L-methionine (tosylate)","Slc2a1",0.31262143966045,-0.015045661993071,"MCF7"
"Bromodomain","RVX-208","Canx",-0.017965949087076,-0.0264879250960161,"MCF7"
"Bromodomain","RVX-208","Dnajc5",0.14089564048924,0.03261778995747,"MCF7"
"Bromodomain","RVX-208","Egfr",0.0015282511838699,-0.049935737669155,"MCF7"
"Bromodomain","RVX-208","Errfi1",0.04304879846676,0.0100582333611501,"MCF7"
"Bromodomain","RVX-208","Gapdh",0.0298118044128799,-0.016222840388373,"MCF7"
"Bromodomain","RVX-208","Kpnb1",-0.04785976650486,-0.000130752447821014,"MCF7"
"Bromodomain","RVX-208","Myc",0.0058491282119999,-0.014945936423496,"MCF7"
"Bromodomain","RVX-208","Nras",0.11054931698649,0.0302173198637199,"MCF7"
"Bromodomain","RVX-208","P53",-0.175849108463664,0.00659478197698005,"MCF7"
"Bromodomain","RVX-208","Rab7a",0.0479992543857499,0.0248943814428999,"MCF7"
"Bromodomain","RVX-208","RhoA",-0.01689866386519,-0.038485836349058,"MCF7"
"Bromodomain","RVX-208","Rpap3",0.24943734365633,-0.00231651820977097,"MCF7"
"Bromodomain","RVX-208","Sec16a",0.0591773523058401,-0.047365961329962,"MCF7"
"Bromodomain","RVX-208","Slc2a1",0.38773949691155,0.04362719062422,"MCF7"
"HDAC","CUDC-101","Canx",-0.039305603875505,-0.110227640378146,"MCF7"
"HDAC","CUDC-101","Dnajc5",0.23440562910718,0.00739045216241996,"MCF7"
"HDAC","CUDC-101","Egfr",0.16986364694389,0.00392719231244998,"MCF7"
"HDAC","CUDC-101","Errfi1",-0.074267858531643,-0.225131472642883,"MCF7"
"HDAC","CUDC-101","Gapdh",0.16755954163049,0.11284477261543,"MCF7"
"HDAC","CUDC-101","Kpnb1",-0.675921182873877,-0.17873391086143,"MCF7"
"HDAC","CUDC-101","Myc",-0.755853396210805,-0.295779733238569,"MCF7"
"HDAC","CUDC-101","Nras",-0.440848352336928,-0.05223144234759,"MCF7"
"HDAC","CUDC-101","P53",-0.188276094503893,-0.100403211152882,"MCF7"
"HDAC","CUDC-101","Rab7a",-0.018542627015137,-0.106228523978414,"MCF7"
"HDAC","CUDC-101","RhoA",0.0865304326532801,0.07086496387647,"MCF7"
"HDAC","CUDC-101","Rpap3",0.27573352791154,0.00473270121669,"MCF7"
"HDAC","CUDC-101","Sec16a",0.61806269270298,-0.034206941079082,"MCF7"
"HDAC","CUDC-101","Slc2a1",0.70660776655786,0.01009572088981,"MCF7"
"HDAC","LAQ824","Canx",0.0523562316391,-0.133454635437205,"MCF7"
"HDAC","LAQ824","Dnajc5",0.16634967596506,-0.00232024567709199,"MCF7"
"HDAC","LAQ824","Egfr",-0.032935986686256,-0.262459219250991,"MCF7"
"HDAC","LAQ824","Errfi1",2.99770544825994,0.0510506829953301,"MCF7"
"HDAC","LAQ824","Gapdh",0.28862568649507,0.64248606019859,"MCF7"
"HDAC","LAQ824","Kpnb1",-0.797363584019842,-0.217786334651289,"MCF7"
"HDAC","LAQ824","Myc",-0.580603316644153,-0.265477392848728,"MCF7"
"HDAC","LAQ824","Nras",-0.55650418347577,-0.132551910968832,"MCF7"
"HDAC","LAQ824","P53",-0.807638755007176,-0.142040592667566,"MCF7"
"HDAC","LAQ824","Rab7a",0.0443150332069899,-0.039420124887268,"MCF7"
"HDAC","LAQ824","RhoA",0.05931610320003,-0.00832772605959398,"MCF7"
"HDAC","LAQ824","Rpap3",1.25609286937119,0.06503238842628,"MCF7"
"HDAC","LAQ824","Sec16a",-0.118067784594233,-0.01999676035569,"MCF7"
"HDAC","LAQ824","Slc2a1",0.84559002784073,-0.094985940088544,"MCF7"
"Demythylase","GSK-LSD1 (hydrochloride)","Canx",-0.034928337887018,-0.0186666786731851,"MCF7"
"Demythylase","GSK-LSD1 (hydrochloride)","Dnajc5",0.20209897371106,0.0558764899528099,"MCF7"
"Demythylase","GSK-LSD1 (hydrochloride)","Egfr",0.0219323812299601,-0.043933202501209,"MCF7"
"Demythylase","GSK-LSD1 (hydrochloride)","Errfi1",0.01110764198842,-0.060362528494385,"MCF7"
"Demythylase","GSK-LSD1 (hydrochloride)","Gapdh",-0.040378405936669,-0.055441302707385,"MCF7"
"Demythylase","GSK-LSD1 (hydrochloride)","Kpnb1",-0.030777768291641,-0.041446415637786,"MCF7"
"Demythylase","GSK-LSD1 (hydrochloride)","Myc",0.19008297838413,0.000521055564240092,"MCF7"
"Demythylase","GSK-LSD1 (hydrochloride)","Nras",0.14644311970607,-0.060656203223929,"MCF7"
"Demythylase","GSK-LSD1 (hydrochloride)","P53",-0.185051611419073,-0.0107448102797471,"MCF7"
"Demythylase","GSK-LSD1 (hydrochloride)","Rab7a",-0.00651217173858698,-0.019964841168673,"MCF7"
"Demythylase","GSK-LSD1 (hydrochloride)","RhoA",-0.00490002070554396,-0.010797289445631,"MCF7"
"Demythylase","GSK-LSD1 (hydrochloride)","Rpap3",0.1171189023671,-0.031995315668235,"MCF7"
"Demythylase","GSK-LSD1 (hydrochloride)","Sec16a",0.48680379472018,-0.022301154042389,"MCF7"
"Demythylase","GSK-LSD1 (hydrochloride)","Slc2a1",0.44195126363749,-0.01331620954775,"MCF7"
"HDAC","RGFP966","Canx",0.00546060942641002,-0.02071199248791,"MCF7"
"HDAC","RGFP966","Dnajc5",-0.00816194262190795,-0.028084788603475,"MCF7"
"HDAC","RGFP966","Egfr",0.00939474834283005,-0.025416539513637,"MCF7"
"HDAC","RGFP966","Errfi1",0.17481203007519,0.0230137665916299,"MCF7"
"HDAC","RGFP966","Gapdh",0.0786844234933499,0.01749395716018,"MCF7"
"HDAC","RGFP966","Kpnb1",-0.089618956779167,-0.047159749256625,"MCF7"
"HDAC","RGFP966","Myc",-0.103441886063215,-0.056597626957597,"MCF7"
"HDAC","RGFP966","Nras",0.1531771540728,-0.039925643507288,"MCF7"
"HDAC","RGFP966","P53",0.0126185053335399,-0.077176197880115,"MCF7"
"HDAC","RGFP966","Rab7a",0.05671109909081,0.0225083895015199,"MCF7"
"HDAC","RGFP966","RhoA",0.0161035081483101,0.01317501872243,"MCF7"
"HDAC","RGFP966","Rpap3",0.12302694077725,-0.036811636993191,"MCF7"
"HDAC","RGFP966","Sec16a",0.69668908397044,0.0268385164571501,"MCF7"
"HDAC","RGFP966","Slc2a1",0.50161658445925,0.0484520166789599,"MCF7"
"Methylase","Gemcitabine","Canx",-0.07063001723196,-0.055171518398837,"MCF7"
"Methylase","Gemcitabine","Dnajc5",-0.071994346719621,-0.036866210058224,"MCF7"
"Methylase","Gemcitabine","Egfr",0.0233180745566799,-0.056042602122493,"MCF7"
"Methylase","Gemcitabine","Errfi1",0.0231308176718401,-0.150524289118138,"MCF7"
"Methylase","Gemcitabine","Gapdh",-0.268361940988385,-0.17309994655851,"MCF7"
"Methylase","Gemcitabine","Kpnb1",-0.034605787330911,-0.024798694421019,"MCF7"
"Methylase","Gemcitabine","Myc",-0.238348916993217,-0.076668515091328,"MCF7"
"Methylase","Gemcitabine","Nras",0.0675871510861601,-0.0224238311306439,"MCF7"
"Methylase","Gemcitabine","P53",0.51085930122757,0.07987029929727,"MCF7"
"Methylase","Gemcitabine","Rab7a",0.10759210616895,0.27559946776211,"MCF7"
"Methylase","Gemcitabine","RhoA",0.0619898461722901,0.14192023754563,"MCF7"
"Methylase","Gemcitabine","Rpap3",0.3692518264903,-0.031375239151319,"MCF7"
"Methylase","Gemcitabine","Sec16a",-0.257335115991375,0.01253705035971,"MCF7"
"Methylase","Gemcitabine","Slc2a1",0.14258788121283,0.02217624419721,"MCF7"
"Methylase","Lomeguatrib","Canx",0.0274402316253901,-0.044772908740376,"MCF7"
"Methylase","Lomeguatrib","Dnajc5",-0.148442767213497,-0.069807757396328,"MCF7"
"Methylase","Lomeguatrib","Egfr",0.03201576559355,-0.049222800536191,"MCF7"
"Methylase","Lomeguatrib","Errfi1",0.28524773854218,-0.079749424268238,"MCF7"
"Methylase","Lomeguatrib","Gapdh",0.0141649067562899,-0.010723399224434,"MCF7"
"Methylase","Lomeguatrib","Kpnb1",0.0327226509668499,-0.026095231461098,"MCF7"
"Methylase","Lomeguatrib","Myc",-0.00234357268246599,-0.00431923492130604,"MCF7"
"Methylase","Lomeguatrib","Nras",-0.00749710944826598,-0.038099452098122,"MCF7"
"Methylase","Lomeguatrib","P53",0.28615583781202,0.00412499143569001,"MCF7"
"Methylase","Lomeguatrib","Rab7a",-0.034479766893034,-0.049892451798224,"MCF7"
"Methylase","Lomeguatrib","RhoA",0.03464137411475,-0.00156576573256295,"MCF7"
"Methylase","Lomeguatrib","Rpap3",0.42769144722919,0.0235808258848,"MCF7"
"Methylase","Lomeguatrib","Sec16a",0.41453819059997,0.0119856502048401,"MCF7"
"Methylase","Lomeguatrib","Slc2a1",0.2533808718942,-0.01287047888542,"MCF7"
"REV-ERB_ agonist","GSK4112","Canx",0.0862177745294599,-0.00415925462788402,"MCF7"
"REV-ERB_ agonist","GSK4112","Dnajc5",-0.064112428313207,-0.042060761053928,"MCF7"
"REV-ERB_ agonist","GSK4112","Egfr",0.0250283755999301,-0.063737781368947,"MCF7"
"REV-ERB_ agonist","GSK4112","Errfi1",0.0300129801853,0.000666673260419914,"MCF7"
"REV-ERB_ agonist","GSK4112","Gapdh",0.0559879799817,-0.039617393031843,"MCF7"
"REV-ERB_ agonist","GSK4112","Kpnb1",0.07380857366816,0.04213923316212,"MCF7"
"REV-ERB_ agonist","GSK4112","Myc",0.13463223397287,-0.015572371309187,"MCF7"
"REV-ERB_ agonist","GSK4112","Nras",0.47526775440591,0.0172173307477299,"MCF7"
"REV-ERB_ agonist","GSK4112","P53",-0.100434072322251,0.03591423571102,"MCF7"
"REV-ERB_ agonist","GSK4112","Rab7a",0.02059409084603,0.0284966914384901,"MCF7"
"REV-ERB_ agonist","GSK4112","RhoA",0.00432029972123993,-0.032749908303971,"MCF7"
"REV-ERB_ agonist","GSK4112","Rpap3",0.5375973729368,0.01611607801947,"MCF7"
"REV-ERB_ agonist","GSK4112","Sec16a",0.42100906167402,0.11190817365106,"MCF7"
"REV-ERB_ agonist","GSK4112","Slc2a1",0.29665998354191,-0.030379084512177,"MCF7"
"Proline hydroxylase","Octyl-_-ketoglutarate","Canx",0.04818232214942,0.00716949363471997,"MCF7"
"Proline hydroxylase","Octyl-_-ketoglutarate","Dnajc5",-0.15470103060142,-0.049555366671959,"MCF7"
"Proline hydroxylase","Octyl-_-ketoglutarate","Egfr",0.0290299051009899,-0.050801556421858,"MCF7"
"Proline hydroxylase","Octyl-_-ketoglutarate","Errfi1",-0.083933656129853,-0.059255347181341,"MCF7"
"Proline hydroxylase","Octyl-_-ketoglutarate","Gapdh",0.0934486178845599,0.0132889869197399,"MCF7"
"Proline hydroxylase","Octyl-_-ketoglutarate","Kpnb1",0.09063621610818,-0.00649519500263096,"MCF7"
"Proline hydroxylase","Octyl-_-ketoglutarate","Myc",0.15274551810843,0.01833802595487,"MCF7"
"Proline hydroxylase","Octyl-_-ketoglutarate","Nras",0.3285496249968,0.00368320599265992,"MCF7"
"Proline hydroxylase","Octyl-_-ketoglutarate","P53",0.36952797871306,0.03813733353631,"MCF7"
"Proline hydroxylase","Octyl-_-ketoglutarate","Rab7a",0.02078239608802,0.06294128831642,"MCF7"
"Proline hydroxylase","Octyl-_-ketoglutarate","RhoA",0.00147333842032005,0.0100756745872399,"MCF7"
"Proline hydroxylase","Octyl-_-ketoglutarate","Rpap3",0.41842334146015,-0.00855796158688804,"MCF7"
"Proline hydroxylase","Octyl-_-ketoglutarate","Sec16a",-0.000346672614744969,-0.032394677661767,"MCF7"
"Proline hydroxylase","Octyl-_-ketoglutarate","Slc2a1",0.26303037789544,-0.041284457241323,"MCF7"
"Demythylase","Daminozide","Canx",0.05389231087555,-0.014527556709706,"MCF7"
"Demythylase","Daminozide","Dnajc5",-0.15964329558642,-0.058019097446632,"MCF7"
"Demythylase","Daminozide","Egfr",0.0152117651079,-0.082505764466559,"MCF7"
"Demythylase","Daminozide","Errfi1",-0.157845939232477,-0.06043147959222,"MCF7"
"Demythylase","Daminozide","Gapdh",-0.049334585705563,-0.080457404882202,"MCF7"
"Demythylase","Daminozide","Kpnb1",0.0932897949870899,0.0293027086097399,"MCF7"
"Demythylase","Daminozide","Myc",0.1315933676734,0.0160897461243801,"MCF7"
"Demythylase","Daminozide","Nras",-0.088425705195674,-0.037440497967814,"MCF7"
"Demythylase","Daminozide","P53",0.02055912529046,0.0268293853958601,"MCF7"
"Demythylase","Daminozide","Rab7a",0.01981216284395,0.0312173630247601,"MCF7"
"Demythylase","Daminozide","RhoA",-0.016071803276315,-0.015523234081632,"MCF7"
"Demythylase","Daminozide","Rpap3",0.19265564808356,-0.00904493686586105,"MCF7"
"Demythylase","Daminozide","Sec16a",0.22979285017502,-0.00657950469106405,"MCF7"
"Demythylase","Daminozide","Slc2a1",0.50796440132187,0.0573996636252001,"MCF7"
"Demythylase","GSK-J1 (sodium salt)","Canx",0.04754515280831,-0.000359038087663022,"MCF7"
"Demythylase","GSK-J1 (sodium salt)","Dnajc5",0.02382036109847,0.05115621654464,"MCF7"
"Demythylase","GSK-J1 (sodium salt)","Egfr",0.00848599878967993,-0.087955723939252,"MCF7"
"Demythylase","GSK-J1 (sodium salt)","Errfi1",-0.238514174963889,-0.03089245910568,"MCF7"
"Demythylase","GSK-J1 (sodium salt)","Gapdh",-0.09384509115102,-0.062980688375897,"MCF7"
"Demythylase","GSK-J1 (sodium salt)","Kpnb1",0.0952833649836999,0.0574260195265399,"MCF7"
"Demythylase","GSK-J1 (sodium salt)","Myc",0.0203163503224399,0.0041419291873499,"MCF7"
"Demythylase","GSK-J1 (sodium salt)","Nras",0.0156072363473101,0.0275688906342799,"MCF7"
"Demythylase","GSK-J1 (sodium salt)","P53",-0.17818536558521,-0.018583593517235,"MCF7"
"Demythylase","GSK-J1 (sodium salt)","Rab7a",0.0307044854201901,0.0401004425692699,"MCF7"
"Demythylase","GSK-J1 (sodium salt)","RhoA",0.02788235576231,-0.020870194522453,"MCF7"
"Demythylase","GSK-J1 (sodium salt)","Rpap3",0.27377473565878,0.00365544890412006,"MCF7"
"Demythylase","GSK-J1 (sodium salt)","Sec16a",0.38254830958332,0.00896825699198001,"MCF7"
"Demythylase","GSK-J1 (sodium salt)","Slc2a1",0.1329751194472,-0.063855729137176,"MCF7"
"Demythylase","GSK-J2 (sodium salt)","Canx",-0.017423167207563,-0.036527225659681,"MCF7"
"Demythylase","GSK-J2 (sodium salt)","Dnajc5",-0.022592335092651,0.04009577930708,"MCF7"
"Demythylase","GSK-J2 (sodium salt)","Egfr",-0.062344533381657,-0.081122084548918,"MCF7"
"Demythylase","GSK-J2 (sodium salt)","Errfi1",-0.054997474285436,-0.026672780553807,"MCF7"
"Demythylase","GSK-J2 (sodium salt)","Gapdh",0.00574985986818999,-0.010093211573698,"MCF7"
"Demythylase","GSK-J2 (sodium salt)","Kpnb1",0.0974106477611201,0.0640343491401001,"MCF7"
"Demythylase","GSK-J2 (sodium salt)","Myc",0.12720025996793,-0.00921437806741399,"MCF7"
"Demythylase","GSK-J2 (sodium salt)","Nras",-0.249128882618268,-0.042402955703408,"MCF7"
"Demythylase","GSK-J2 (sodium salt)","P53",0.17429986428946,0.01308827517512,"MCF7"
"Demythylase","GSK-J2 (sodium salt)","Rab7a",-0.00798441810996098,0.01321374160828,"MCF7"
"Demythylase","GSK-J2 (sodium salt)","RhoA",0.0310637296303999,-0.009592086776683,"MCF7"
"Demythylase","GSK-J2 (sodium salt)","Rpap3",0.0803228510857099,-0.013228547325806,"MCF7"
"Demythylase","GSK-J2 (sodium salt)","Sec16a",0.38768464052304,0.02259987717195,"MCF7"
"Demythylase","GSK-J2 (sodium salt)","Slc2a1",0.27336926185366,-0.075926779812211,"MCF7"
"Demythylase","GSK-J4 (hydrochloride)","Canx",-0.073081787049745,-0.049479082799692,"MCF7"
"Demythylase","GSK-J4 (hydrochloride)","Dnajc5",0.0370556332466501,0.03520542049981,"MCF7"
"Demythylase","GSK-J4 (hydrochloride)","Egfr",0.01664762290458,-0.085941714629652,"MCF7"
"Demythylase","GSK-J4 (hydrochloride)","Errfi1",-0.242580372567438,0.00997407294020003,"MCF7"
"Demythylase","GSK-J4 (hydrochloride)","Gapdh",-0.268282091367033,-0.148107361657382,"MCF7"
"Demythylase","GSK-J4 (hydrochloride)","Kpnb1",0.19581138840031,0.0991654890509,"MCF7"
"Demythylase","GSK-J4 (hydrochloride)","Myc",0.13493929416382,0.0625361959175701,"MCF7"
"Demythylase","GSK-J4 (hydrochloride)","Nras",0.25824249974696,0.0538416161394999,"MCF7"
"Demythylase","GSK-J4 (hydrochloride)","P53",0.0227020800052999,0.00996009884092008,"MCF7"
"Demythylase","GSK-J4 (hydrochloride)","Rab7a",0.03672355739864,0.07205180522181,"MCF7"
"Demythylase","GSK-J4 (hydrochloride)","RhoA",-0.007389894005849,-0.034158586432719,"MCF7"
"Demythylase","GSK-J4 (hydrochloride)","Rpap3",0.38416875152213,0.04513349520362,"MCF7"
"Demythylase","GSK-J4 (hydrochloride)","Sec16a",0.57097822028378,0.0364441748488,"MCF7"
"Demythylase","GSK-J4 (hydrochloride)","Slc2a1",0.0139328464867201,-0.081805593508361,"MCF7"
"HDAC","CI-994","Canx",-0.137968343838116,-0.047463868347101,"MCF7"
"HDAC","CI-994","Dnajc5",-0.056703173972476,0.0167789163543599,"MCF7"
"HDAC","CI-994","Egfr",0.0346074299485799,0.2175264635731,"MCF7"
"HDAC","CI-994","Errfi1",-0.082017352370098,0.0257459964893301,"MCF7"
"HDAC","CI-994","Gapdh",0.0428440826919101,0.05926339729865,"MCF7"
"HDAC","CI-994","Kpnb1",0.04920365080777,0.0381377945407899,"MCF7"
"HDAC","CI-994","Myc",0.35266316776666,0.10483989595967,"MCF7"
"HDAC","CI-994","Nras",-0.142689253007734,0.01967620113052,"MCF7"
"HDAC","CI-994","P53",0.0104509046691299,0.03240215035305,"MCF7"
"HDAC","CI-994","Rab7a",-0.030514368860738,-0.00459193708786798,"MCF7"
"HDAC","CI-994","RhoA",0.0268747013681401,0.0232371471386901,"MCF7"
"HDAC","CI-994","Rpap3",0.0875114611986301,-0.022759836167516,"MCF7"
"HDAC","CI-994","Sec16a",0.53653631311876,0.0267032076915099,"MCF7"
"HDAC","CI-994","Slc2a1",0.56966490299824,0.0514588530720601,"MCF7"
"HAT","CPTH2 (hydrochloride)","Canx",0.03478589202655,-0.023993605525916,"MCF7"
"HAT","CPTH2 (hydrochloride)","Dnajc5",0.00597568138568993,0.02967167373057,"MCF7"
"HAT","CPTH2 (hydrochloride)","Egfr",0.02213135109982,-0.042452468209157,"MCF7"
"HAT","CPTH2 (hydrochloride)","Errfi1",0.20285485146345,0.11336016556174,"MCF7"
"HAT","CPTH2 (hydrochloride)","Gapdh",0.10138050844376,0.12699024870908,"MCF7"
"HAT","CPTH2 (hydrochloride)","Kpnb1",0.12615750503589,0.0371356633797899,"MCF7"
"HAT","CPTH2 (hydrochloride)","Myc",0.0706932508806599,0.08716841587677,"MCF7"
"HAT","CPTH2 (hydrochloride)","Nras",-0.177512098978276,-0.013816503191278,"MCF7"
"HAT","CPTH2 (hydrochloride)","P53",0.18453996252504,0.06077951344024,"MCF7"
